"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-process-blank-A","nega-process-blank-A-end","nega-process-blank-B","nega-process-blank-B-end","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
12058,581.3672,6.866776,NA,NA,2.0889063411679,FALSE,1196,372,1836,1570,5972.334,933,1061,41042.39,47187.89,50064.8
12059,277.2023,2.633919,NA,NA,0,TRUE,5633.764,12435.82,3446.227,19106.42,26784.65,10058.27,29104.92,11977.9,12799,30440.72
12060,231.0873,11.24994,"C10H16O6","Glycerol 1-propanoate diacetate",1.47674792197531,TRUE,19681.49,25647.6,17811.59,47441.86,47081.67,42845.66,50327.5,33085.82,34232.71,37160.95
12061,625.3762,2.416743,NA,NA,0,TRUE,14341.19,13524.6,12139.53,36077.64,20032.86,25105.59,11978.46,17887.61,16479.87,11608.96
12062,411.2543,2.461975,"C26H36O4","Boviquinone 4",0,TRUE,7522.75,19062.07,8591.06,29652.61,28155.36,24550.6,20022.16,11829.46,36474.74,12399.96
12063,556.3729,2.376297,NA,NA,0,TRUE,22740.4,5807.118,11858.74,30373,14462.04,11586.2,32011.64,12819.8,19660.5,16117.89
12064,327.0395,2.137379,NA,NA,1.37449205761352,FALSE,55047.1,17254.42,15101.68,3846.416,1571,6271.607,1087,3802.053,4392.103,1625
12065,577.2504,2.741185,"C30H42O9S","Withaperuvin H",0,TRUE,42001.66,49579.03,31951.06,36915.58,44898.34,30316.73,45306.27,46221.15,32694.71,24747.8
12066,156.419333333333,13.42622,NA,NA,1.4778949877243,FALSE,40736.25,34714.15,46855.6,1913,2909.96,5318.024,4232.856,6110.406,12765.27,3158.639
12067,966.29565,2.089034,NA,NA,0,TRUE,15285.65,15158.43,25192.29,31284.84,43746.45,39735.68,35919.01,8044.988,17913.86,14724.38
12070,537.0627,13.75609,NA,NA,0,FALSE,24868.12,16896.76,7109.804,360,1847,1679,2081,398,3146.05,4799.439
12072,406.2304,2.5311935,NA,NA,0,TRUE,10543.36,28913.22,6838.535,27387.09,32896.75,41013.68,38562.08,19688.13,11384.23,13236.93
12073,299.0563,2.08171,"C16H12O6","3,3',7-Trihydroxy-4'-methoxyflavone",0,TRUE,12916.15,10890.09,6225.719,35537.57,9842.36,13356.17,21732.9,30672.42,20853.95,15718.41
12074,341.1817,4.388844,NA,NA,1.93170279496855,TRUE,31109.09,36114.07,32426,53398.54,117232.9,51005.9,97685.01,53771.48,59590.66,69593.88
12075,472.2791,2.470504,NA,NA,0,TRUE,15861.28,9697.749,14278.77,37958.07,25769.8,28441.6,28318.38,26791.64,25498.57,20161.63
12076,179.1053,11.64786,NA,NA,0,FALSE,8592.112,8366.218,5584.827,962,1638,2075,2314,10667.68,13275.11,19992.62
12077,316.277,2.674094,NA,NA,2.52534674663794,FALSE,6369.393,3365.549,4717.356,2232,895,337,676,50074.25,46015.53,43933.38
12078,339.196,3.990799,"C22H28O3","Canrenone",0,TRUE,27735.09,36246.76,16286.57,43041.04,27661.53,24317.14,13093.19,38291.15,31902.41,38814.69
12081,432.2108,11.03053,NA,NA,1.39065108454697,TRUE,27784.28,30841.32,28802.88,41496.28,55871.46,46040.29,50999.77,33439.84,37543.34,38424.65
12082,677.459,4.383239,NA,NA,2.7713686950103,FALSE,39468.52,46823.38,34516.02,1056,619,2074,1046,699,536,1208
12084,409.1508,2.619125,"C20H26O9","Butyl 3-O-caffeoylquinate",0,TRUE,16572.1,16074.06,30657.13,16759.63,14838.2,23572.63,30014.76,11949.28,19553.98,14954.31
12085,243.011,2.078542,NA,NA,2.42436192350862,TRUE,33070.89,32491.19,41331.23,14985.98,25977.27,4830.383,17654.24,9567.557,11240.11,12160.88
12086,585.3798,6.8607,"C35H54O7","(3b,16a,21b,22a)-12-Oleanene-3,16,21,23,28-pentol-22-angeloyloxy-23-al",1.44329957831021,TRUE,21761.83,18855.21,19809.92,46032.46,20865.8,32078.18,30514.78,25481.6,27254.59,24054.91
12088,352.8413,13.6821,NA,NA,1.56514379025962,FALSE,47941.57,33040.2,32028.04,605,1849,600,2156,6613.049,1542,1091
12089,286.0345,11.32824,NA,NA,0,TRUE,1583,89,1606,50616.08,43495.89,46484.81,52639.46,715,1548,1685
12090,511.1551,2.400732,NA,NA,0,TRUE,6613.832,6050.912,10454.64,14670.7,17579.94,33081.95,7931.426,26207.06,6621.702,10522.91
12093,246.9552,13.20337,NA,NA,0,FALSE,591,1734,2203,1814,4077.083,2219,4887.498,2620.625,27216.63,54042.56
12095,295.0225,1.961662,NA,NA,0,TRUE,19940.23,17591.07,13161.73,16061.08,15481.41,8080.481,9870.733,11633.72,11411.58,10658.48
12096,293.0823,3.998387,"C10H18N2O6S ; C18H14O4","gamma-L-Glutamyl-L-methionine sulfoxide ; 7-Acetoxy-2-methylisoflavone",0,TRUE,30130.54,10656.08,23540.71,27306.57,33883.34,30855.56,35101.29,20593.43,15063.11,10554.3
12097,596.3124,7.790797,NA,NA,3.02167337280194,FALSE,1819,1205,1102,2052,1869,582,810,39731.72,48448.18,56139.67
12098,325.2386,3.9965,"C19H34O4","1-Acetoxy-2-hydroxy-16-heptadecen-4-one",1.4622816225714,TRUE,37680.5,39023.89,41003.27,34655,21615.01,24787.1,12922.35,23568.73,25956.32,16915.51
12099,281.0879,11.61416,"C10H18O9 ; C11H14N4O5","Arabinopyranobiose ; 1-Methylinosine",1.76215477313839,FALSE,14559.33,9863.794,8918.625,4453.334,2087,985,1029,25104.02,35777.4,33508.75
12100,221.1396,4.035585,NA,NA,0,TRUE,1894,296,6590.27,16835.51,29662.86,13377.39,33446.1,8990.251,15291.39,16458.04
12101,269.0668,11.0927,"C12H14O7","Phenylglucuronide",1.54944299058167,TRUE,14934.64,13127.79,11894.38,42405.07,37672.64,45511.92,43457.84,19169.72,22758.81,26533.95
12102,96.23186,13.93995,NA,NA,2.80211323159881,FALSE,34261.33,34812.43,35336.95,1507,1659,115,1633,1127,1596,2217
12103,159.8693,10.53295,NA,NA,0,TRUE,14470.03,12835.71,11862.25,12284.9,50872.18,9834.741,29294.22,11648.32,11499.27,10595.78
12104,323.0287,13.8038,"C9H13N2O9P","Uridine 5'-monophosphate",0,FALSE,43568.42,35499.67,27841.85,2048,6795.379,918,2535.54,33368.17,38883.96,31044.35
12107,247.0988,6.414676,"C14H16O4","(+)-cis-5,6-Dihydro-5-hydroxy-4-methoxy-6-(2-phenylethyl)-2H-pyran-2-one",1.874876727448,FALSE,1115,3720.323,3259.337,1085,1483,3651.965,1801,31789.88,29055.41,40515.7
12109,637.3078,2.751868,NA,NA,0,TRUE,8196.171,17544.29,7935.566,22934.57,23459.26,11813.61,33584.41,10832.98,22189.88,10920.13
12110,620.3917,2.5312,NA,NA,1.884489337615,FALSE,45391.45,47722.04,53841.62,4202.642,8,974,12291.47,2315,312,351
12112,604.4454,3.934798,NA,NA,0,TRUE,22366.34,34614.2,28933.71,40137.4,36846.21,46211.61,37651.62,36317.88,43715.02,30958.86
12113,239.9974,13.67777,"C9H7NO5S","Indole-3-carboxilic acid-O-sulphate",1.79555441856693,FALSE,51655.5,44320.9,44176.43,4270.902,8226.553,3067.935,3361.685,3879.712,879,3659.113
12114,281.0703,2.067398,NA,NA,0,TRUE,30031.09,20971.2,10486.97,26537.66,32925.79,21904.34,13438.37,45627.41,14002.32,20175.93
12115,456.8369,13.96953,NA,NA,2.55229943956549,FALSE,27974.89,43107.63,50699.01,2343,989,1703,904,2326,1604,2492
12116,605.282,2.743145,NA,NA,0,TRUE,25043.97,37312.67,31267.67,23120.62,31998.48,35676.06,36544.66,29615.18,38943.31,28633.58
12118,366.2076,2.617077,"C23H29NO3","Propantheline",0,TRUE,2917.8,4925.924,14184.84,17570.96,23674.02,28516.16,21818.03,28819.95,7617.625,9271.501
12120,480.3333,2.4818,NA,NA,2.24154231138953,TRUE,486,970,1393,1060,16333.95,717,7127.26,21732.37,19876.66,15760.5
12121,221.8749,2.568511,NA,NA,0,TRUE,44073.52,41334.63,16128.22,17053.95,17014.67,21438.9,7759.101,12562.23,2222,760
12122,299.1942,2.630242,NA,NA,0,TRUE,2598.195,4034.61,13356.23,8706.711,6269.907,5391.539,9257.244,2734.877,3622.421,9879.333
12123,270.1066,4.009749,NA,NA,0,TRUE,33957.66,38221.29,25183.77,15759.67,10315.48,36400.57,11627.08,27695.73,15852.05,5744.712
12124,124.984,8.539646,NA,NA,0,TRUE,32360.37,25461.4,20252.78,41341.18,38524.74,42530.21,37311.03,22301.02,26195.8,20626.71
12125,250.9818,1.148768,NA,NA,0,TRUE,45230.67,26944.02,27116.57,45320.96,24278.83,44219.54,19888.57,23323.9,21503.42,21083.04
12126,611.1161,13.88886,"C25H24N8O7S2","Cefpiramide",2.04116387225317,FALSE,22520.35,31479.21,43196.75,1512,1985,606,1505,2314,1837,743
12127,411.1664,2.66089,NA,NA,0,TRUE,24011.44,36801.78,21225.59,33941.63,33206.72,18714.37,22826.76,40952.74,31242.49,25625.17
12128,194.9058,3.39292,NA,NA,0,TRUE,451054.4,240222,251842.6,436410.2,288297.5,396252.4,207171.8,222974.1,245624,217974.5
12131,247.1132,2.471958,"C10H20N2O3S","Methionyl-Valine",0,TRUE,11326.09,92,1709,19473.01,34101.18,18167.61,11024.74,4060.617,1338,444
12132,630.3004,2.497735,NA,NA,0,TRUE,6874.08,24960.8,8697.114,13190.7,24358.38,12666.75,7813.767,28838.17,19858.59,21659.13
12133,331.1037,4.013556,"C14H20O9","Leonuriside A",0,TRUE,30505.57,42296.79,19497.44,30463.38,27731.47,18211.12,22880.37,37714.77,21759.98,28189.18
12134,617.0987,4.049341,NA,NA,2.07436823689377,FALSE,20489.53,38877.21,50089.05,1094,813,1094,2890.765,976,2365,2035
12135,226.0988,3.987952,NA,NA,0,TRUE,39323.68,41025.13,30321.91,36411.59,10029.23,40166.17,5585.545,20519.27,17159.23,6594.839
12137,346.0557,11.09183,"C10H14N5O7P","Adenosine monophosphate",2.50156537979564,TRUE,1533,800,1217,33843.2,30482.41,36296.66,32342.08,12955.54,14225.74,11272.17
12138,495.0506,1.880965,NA,NA,0,TRUE,12541.41,18076,11877.5,19844.54,31135.26,24911.96,27665.69,22784.35,27671.95,11473.44
12139,283.1497,2.028427,NA,NA,0,TRUE,10379.16,16173.88,26033.73,17108.79,13576.67,42426.98,36445.65,9678.114,14110.91,17742.47
12141,390.2006,4.01071,NA,NA,0,TRUE,21629.83,18709.13,14934.36,40396.44,23591.76,22383.09,19730.36,25723.29,32445.24,16508.86
12142,231.0301,2.075858,"C12H8O5","4-Hydroxy-8-methoxy-2H-furo[2,3-h]-1-benzopyran-2-one",0,TRUE,17507.21,4896.837,11279.9,45014.44,34936.7,44139.81,45820.43,29550.99,38373.34,19306.57
12143,495.2241,2.539523,"C25H36O10","Glaucarubin",0,TRUE,18473.39,21907.55,19401.84,18701.99,20901.7,18424.71,19500.95,19825.89,16307.21,13608.33
12144,191.0463,4.018395,NA,NA,0,TRUE,32315.24,22397.93,16172.32,43952.24,50390.96,37212.39,38246.77,15521.52,40036.21,38312.54
12146,278.2127,2.628744,NA,NA,2.07933935801716,FALSE,2263,673,1725,1920,1529,235,1630,29860.53,24792.59,26555.6
12147,633.38475,2.527146,NA,NA,0,TRUE,12358.62,24744.38,6450.78,7884.82,16170.29,12246.62,15962.92,5878.23,10071.7,9340.499
12148,640.1791,2.48271,NA,NA,0,TRUE,4710.89,5692.122,7201.664,14671.91,17207.34,10022.62,19806.22,7074.417,24538.04,15587.06
12149,444.2478,2.4869335,NA,NA,1.57057073561821,TRUE,121692.4,76184.05,107660.3,161814.2,216202.8,190199.9,226102.2,222910.9,207912.3,196756.4
12151,174.9682,12.70765,NA,NA,0,TRUE,86,1818,830,42205.92,53178.64,47914.32,52771.41,704,159,375
12153,705.4099,3.821222,NA,NA,0,TRUE,28195.1,34590.83,31104.2,30453.57,30986.96,28784.03,14631.26,42694.89,21560.46,41995.72
12154,573.3071,4.014493,"C32H46O9","Ganoderic acid alpha",0,TRUE,13417.06,45501.14,6621.644,31108.45,15194.49,32159.77,32146.83,43673.45,21234.01,31752.88
12155,489.2496,6.890071,"C27H38O8","Lucidenic acid J",0,TRUE,23466.37,18632.19,19978.57,17661.57,8508.124,40219.35,14607.24,24940.08,26351.2,29608.62
12156,420.994,13.91206,NA,NA,0,FALSE,8282.3,6281.9,6800.273,1497,1380,2185,1016,28633.22,8680.34,23346.8
12157,399.239,6.889189,NA,NA,0,TRUE,15070.94,21638.8,20749.11,18925.4,36658.57,13546.16,18580.48,21181.76,23867.11,20051.32
12159,458.9671,13.72914,NA,NA,0,FALSE,57789.29,50558.36,23681.18,1623,364,805,2166,120,2314,2369
12161,367.2441,6.785932,NA,NA,0,TRUE,30082.51,27512.2,21023.29,31588.99,6907.326,42015.46,18006,24465.59,22071.62,23722.8
12162,187.0071,2.577116,"C7H8O4S","p-Cresol sulfate",1.35798088465557,TRUE,4695.364,5584.279,5925.117,20431.33,23601.02,40046.52,13481.76,1395,2830.231,2544.748
12165,837.2681,2.125399,NA,NA,0,TRUE,27969.72,18739.16,20988.51,45354.52,25523.06,28925.95,33861.84,10733.68,14783.11,18315.73
12166,256.1049,2.313402,"C9H15N5O4","Tetrahydroneopterin",0,TRUE,201062,140770.4,184685.9,142649,160861.5,170199.4,197866.8,104539.5,51038.59,80387.57
12167,331.0826,2.09809,"C17H16O7","3,4',5-Trihydroxy-3',7-dimethoxyflavanone",0,TRUE,14712.04,19192.29,24391.32,12416.99,12410.8,32472.78,21115.44,25613.29,14611.03,13622.54
12168,475.182,2.689779,"C21H32O12","Kanokoside A",0,TRUE,9336.469,19213.78,18491.92,14424,32940.45,12974.3,27358.34,8318.316,20530.81,17056.22
12169,245.1759,2.521922,"C13H26O4","MG(10:0/0:0/0:0)",0,TRUE,8834.22,7466.227,7221.321,15122.05,19661.75,7785.251,26371.21,7665.9,4159.918,6315.808
12170,364.1619,2.728585,NA,NA,0,FALSE,29937.61,47900.33,32284.18,14068.1,7931.631,16157.73,14035.9,19371.43,31722.75,17441.79
12171,143.9758,12.81044,NA,NA,2.40340290437354,FALSE,294,951,243,2331,1739,1803,977,37004.9,43379.5,44670.89
12172,731.5063,2.75085,NA,NA,2.57623001137366,FALSE,2763.4,1840,2393,1521,1616,413,2133,23938.99,27118.86,40636.16
12173,445.3539,2.434487,NA,NA,0,TRUE,6841.804,7213.635,149,5814.564,9601.964,9799.959,35643.44,11565.45,10089.93,4897.922
12174,336.8541,13.56131,NA,NA,0,FALSE,13135.52,18662.63,34075.82,1188,1502,2120,13164.79,1167,1901,13070.29
12175,165.0058,3.818542,NA,NA,0,TRUE,1115,1869,2586.91,35243.76,1938,44282.64,2700.67,1914,1237,2
12177,553.3387,2.428018,"C30H50O9","Notoginsenoside R10",0,TRUE,11466.42,7297.62,10957.25,28228.55,22990.67,21323.03,28024.24,35171.61,7738.533,32687.04
12178,571.2005,2.91961,NA,NA,0,TRUE,3046.062,1882,1195,12334.47,48259.06,17892.71,36638.73,2238,590,2091
12179,172.0254,11.3032,NA,NA,2.66625053751803,FALSE,19046.52,18250.54,15617.24,8641.243,6047.158,4573.729,7685.414,44021.22,41359.06,40202.75
12180,503.1928,2.542115,"C26H32O10","Myricatomentoside I",0,TRUE,6891.963,19742.51,8586.645,9907.443,20286.83,9558.316,15865.64,7007.873,9057.159,8046.135
12181,788.45,4.204334,NA,NA,0,FALSE,3925.493,43442.15,44625.17,902,556,2235,998,1815,158,832
12182,315.2176,4.008813,NA,NA,0,TRUE,34753.29,43696.04,24311.89,40061.09,15733.78,34227.29,9769.176,15832.69,35498.58,16956.47
12183,256.9904,2.017112,NA,NA,0,TRUE,17560.65,7409.432,13028.57,16794.36,13322.95,12688.69,26712.31,14375.82,19733.37,20308.65
12184,124.0768,2.688582,"C7H11NO","6-Acetyl-1,2,3,4-tetrahydropyridine",0,TRUE,23789.69,15175.91,14290.48,16834.3,10066.07,23370.88,4616.027,22473.17,39422.51,22231.92
12185,165.9816,2.170403,NA,NA,0,TRUE,11276.56,15495.01,19111.68,19367.8,5512.498,24293.4,5064.505,19728.44,24291.79,24450.11
12186,733.4736,2.573174,NA,NA,1.9100948885606,TRUE,1259,413,729,6320.903,11076.38,6919.947,5608.109,13391.3,6837.226,13907.01
12187,335.0517,2.490229,NA,NA,0,TRUE,26998.36,7478.548,12017.56,35257.35,30186.51,42820.66,22047.22,18931.15,12848.66,26717.13
12188,323.0804,4.043655,NA,NA,0,TRUE,40522.81,24096.96,15479.54,38233.64,13942.83,42224.25,4452.612,12937.67,17457.26,14238.52
12189,452.2149,3.051417,NA,NA,0,TRUE,11740.34,5574.797,9666.34,12998.79,606,12061.43,977,6387.164,6195.256,5297.64
12190,460.0076,7.428641,NA,NA,0,TRUE,2489,931,27,44880.33,6703.55,46897.07,3815.354,50039.92,42458.13,36074.7
12191,217.0483,11.45513,NA,NA,0,TRUE,19899.61,28967.24,34357.77,30865.21,27947.72,40120.05,33814.54,43663.86,36289.19,46483.55
12193,515.3015,4.004072,"C30H44O7 ; C31H48O2S2","Cucurbitacin D ; Probucol",0,TRUE,15296.23,24853.73,27679.83,42524.59,18602.37,24366.82,12054.32,11634.71,19874.81,23554.73
12194,138.9376,2.042404,"CH5AsO3","Methylarsonate",0,TRUE,18321.97,23417.36,35549.36,27164.56,16078.92,23041.97,18576.68,3556.682,806,69
12195,419.0044,14.47269,NA,NA,2.35533496678597,FALSE,2131,1554,646,914,1684,2444,218,48524.89,46238.72,52714.86
12196,345.0594,6.815557,NA,NA,1.70447688145251,TRUE,35987.7,26417.74,28918.38,45889.14,2864.637,49200.34,180,17582.71,18687.16,15610.62
12197,276.0529,7.194529,NA,NA,0,TRUE,3417.595,3728.83,827,14457.32,40491.08,14964.09,35503.71,4952.405,6159.969,4581.252
12198,483.2743,4.018331,NA,NA,0,FALSE,43779.64,51196.61,34138.1,23464.8,8114.958,12801.33,7327.565,3467.967,17927.25,18104.75
12199,581.4575,3.786544,NA,NA,2.04958646063062,FALSE,755,3190.5,1679,3095.622,1850,9174.782,2907.992,38403.86,52255.94,43354.65
12200,347.1656,2.495879,NA,NA,0,TRUE,6914.716,4479.346,10118.72,25733.09,26084.62,19932.95,30008.14,16555.57,13651.78,9844.239
12201,265.0386,2.1600375,NA,NA,1.86315265004255,TRUE,13753.65,13404.88,9923.109,15900.56,34695.98,35233.96,26071.4,24923.72,23063.05,23636.75
12202,277.0563,2.068133,"C10H14O9","D-Erythroascorbic acid 1'-a-D-xylopyranoside",0,TRUE,19835.28,10664.4,14328.24,11897.22,40474.04,41461.28,25332.48,29815.16,30009.82,16248.7
12205,492.2688,4.023045,NA,NA,0,TRUE,9050.879,18334.04,20967.51,35265.85,20113.29,27946.35,33459.65,33708.62,51140.62,22396.42
12206,233.1032,4.006982,NA,NA,0,TRUE,22586.9,15361.33,14872.16,44076.57,27404.36,24380.87,32149.1,14309.41,10932.68,10192.13
12207,475.2614,2.506202,NA,NA,0,TRUE,24979.4,18065.36,13857.98,25903.31,55579.79,29842.65,29904.06,34979.48,24854.44,10359.81
12208,521.0292,1.869663,NA,NA,0,TRUE,12271.59,7871.416,13938.6,7916.537,16005.82,19686.69,16999.09,8881.044,6144.156,8804.058
12209,213.5139,2.310781,NA,NA,0,TRUE,433,13272.22,2272,11060.75,35297.88,15605.47,37395.3,14210.81,8731.816,13476.52
12210,237.0105,2.067148,NA,NA,0,TRUE,33277.02,17547.59,40983.76,26814.7,38654,31594.35,46342.67,16975.6,15445.18,24087.64
12211,271.2475,2.622456,NA,NA,2.08423093401632,FALSE,619,1666,2004,460,2404,2409,2425,30090.41,23175.18,29041.93
12213,382.2108,2.458322,NA,NA,0,TRUE,7600.174,133,5290.538,11374.16,28168.37,22458.43,10754.14,7684.059,15422.5,5593.109
12214,478.8403,13.35639,NA,NA,1.78576565097438,FALSE,20775.79,32361.4,35133.3,1603,3100.417,1024,4041.363,4180.447,3304.236,7558.434
12215,249.117,2.02704,NA,NA,1.98754242179923,TRUE,8273.132,8220.999,6608.797,26632.64,18852.41,15953.55,38731.64,17205.66,23246.76,16631.07
12216,565.9962,13.454,NA,NA,1.96980521464325,FALSE,1431,890,220,2050,1624,185,1796,29947.62,49193.4,43928.77
12218,402.9199,14.00906,NA,NA,0,FALSE,11926.38,10218.74,34427.77,2255,13679.16,702,275,2431,434,2232
12219,221.0605,4.009007,"C7H14N2O4S ; C15H10O2","L-Cystathionine ; Flavone",0,TRUE,1641,1373,250,2724.99,30575.56,6416.17,41578.06,417,1094,868
12220,164.9863,12.03805,NA,NA,0,TRUE,328,869,92,48900.74,738,43742.72,2317,1175,798,2454
12221,587.4323,2.36784,NA,NA,2.396292817326,TRUE,8812.267,10493.6,9761.295,37650.16,47995.28,27215.45,52379.51,32459.04,31230.31,43771.13
12222,153.0865,3.881228,NA,NA,0,TRUE,3333.553,2246,2406,52060.52,21423.84,40860.88,23057.59,1346,2120,2126
12224,514.2896,2.466891,NA,NA,0,TRUE,6438.287,7268.002,2031,24362.15,15467.74,20994.29,31618.14,13462.01,11754.28,12479.26
12225,625.4479,2.235495,NA,NA,1.94695999135725,TRUE,5888.933,3200.763,3215.958,11436.43,21504.72,18062.99,19654.86,16817.28,26211.41,19290.27
12226,173.17785,16.56639,NA,NA,2.05801180089352,FALSE,504,369,1974,2423,1891,740,1049,38950.61,44135.61,48174.64
12227,350.8606,3.436999,NA,NA,0,TRUE,23570.62,3492.767,6534.584,21257.81,2701.964,19680.66,2314,6500.255,13219.35,11271.78
12228,253.3485,3.967592,NA,NA,2.8290052979637,FALSE,1699,2250,1241,582,2185,802,177,162994.5,174231.2,91169.62
12229,313.0132,2.811872,NA,NA,0,TRUE,9800.288,13090.95,12750.78,13167.6,48765.86,16114.54,43215.25,6654.736,16519.62,15738.47
12230,425.0961,13.46712,NA,NA,3.08328818342011,FALSE,1688,1757,1203,135,2047,894,1541,50161.74,52601,37309.58
12231,542.3937,2.326537,NA,NA,0,TRUE,19103.34,28070.35,18449.35,15865.22,14346.61,25063.3,45792.03,34450.47,47911.81,24235.02
12232,539.411,2.237347,NA,NA,0,TRUE,4375.298,14989.8,5093.597,12818.23,19632.69,24172.06,21414.02,26812.23,17845.69,22354.03
12233,299.9257,13.7997,NA,NA,2.80473704165794,FALSE,30130.62,37203.81,38764,278,1984,1814,2098,3686.961,4527.455,3060.953
12234,541.3387,2.46672,NA,NA,0,TRUE,14845.23,9855.719,16586.53,21678.37,19344.64,22179.94,23740.99,24330.76,15884.43,36209.65
12235,317.0876,13.37164,"C17H19ClN2S","Chlorpromazine",3.83147305380731,FALSE,1864,1670,1526,311,667,85,3227.664,46028.27,50996.99,46216.23
12238,154.0121,14.0724,NA,NA,0,FALSE,30013.87,25212.59,16745.61,1047,2075,210,2250,46937.88,42636.12,40948.88
12239,377.1245,4.00502,"C19H22O8","3,4-DHPEA-EA",0,TRUE,34461.18,46224.86,17759.82,38114.91,20042.65,34944.95,28112.29,23899.04,34784.95,6410.75
12240,431.0784,4.059521,"C24H16O8","7-(3,4-dihydroxy-5-methoxyphenyl)-6,11-dihydroxy-3-(4-hydroxyphenyl)-2<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9><U+00A7><U+00BA>g<U+00A9><U+00A7><U+00BB><U+00A6>]trideca-1(13),2,4,6,9,11-hexaen-2-ylium",1.76386598318457,TRUE,29978.71,18292.29,8441.478,35199.76,302,26849.92,530,477,1009,1532
12241,355.134,2.52251,NA,NA,0,TRUE,4678.969,4351.786,4702.042,27686.84,22143.34,34942.93,7033.076,9912.256,16700.06,5822.353
12242,498.2343,2.51187,NA,NA,0,TRUE,6647.501,24399.32,19465.83,27097.37,24359.38,22297.1,8678.933,21832.7,27174.79,27944.16
12243,589.3021,4.013555,"C33H42N4O6","D-Urobilinogen",0,TRUE,11817.99,21953.72,12094.04,39310.24,20643.96,38299.73,19252.48,13868.55,40863.95,10571.86
12244,495.26,11.60463,NA,NA,0,FALSE,14345.05,18411.53,25593.3,1774,6906.159,4131.835,2693.541,41193.84,32352.8,22430.05
12246,403.1552,2.480822,"C25H24O5","Mammeigin",0,TRUE,7966.399,5971.256,8092.625,20245.12,26603.35,21255.08,12081.71,11186.53,8620.708,11799.05
12247,662.5087,2.221434,NA,NA,0,TRUE,11267.75,16852.6,14618.38,16229.26,13871.32,10030.31,13356.51,21093.9,35946.35,17226.7
12248,411.9569,13.46384,NA,NA,2.13795214688818,FALSE,371,1672,986,1541,2099,1360,1360,45650.59,35463.09,36001.4
12250,472.206,2.511097,NA,NA,0,TRUE,6882.625,8234.724,16631.9,21148.62,8492.054,6028.298,8536.916,9164.107,19584.19,11412.92
12252,173.9598,3.363827,NA,NA,1.68708251888363,TRUE,16791.98,17418.59,16754.52,53038.03,21904.44,37705.34,24491.74,35481.93,25536.43,30493.75
12254,322.2106,4.007875,NA,NA,0,TRUE,12043.93,17267.91,20860.93,43621.22,27487.21,24430.22,36419.85,22396.33,26544.94,16596.03
12255,236.1376,2.450673,NA,NA,0,TRUE,8658.149,7496.109,5984.771,12516.3,20687.7,20670.12,46778.54,7865.801,12999.67,16888.5
12256,662.4665,4.114792,NA,NA,2.77874229287909,FALSE,48114.86,35485.97,42547.55,1021,2440,719,2234,595,1324,990
12257,313.0898,6.808055,NA,NA,1.36199022913536,TRUE,21471.06,23843.62,19179.98,29135.05,4715.977,37636.65,4231.336,15220.51,16604.13,17521.03
12260,535.29135,4.017348,"C29H44O9","Corchorosol A",0,TRUE,15889.86,25328.86,14745.48,51692.94,20845.65,20693.3,22554.3,18651.54,36051.62,20560.62
12262,455.2558,2.662713,NA,NA,0,TRUE,11936.96,10876.17,10595.63,24977.28,50868.49,19376.98,29701.96,19735.58,13496.1,22221.03
12263,254.0754,2.23099,NA,NA,0,TRUE,31006.52,12971.81,43529.51,35291.26,29577.7,33545.75,36352.38,36510.19,31877.53,29037.99
12264,328.1922,2.555442,"C20H27NO3","Trilostane",0,TRUE,7431.947,5420.064,13526.24,13464.18,27526.91,17228.48,40651.13,6671.151,11568.66,17501.5
12266,667.1292,2.830405,NA,NA,1.44396298254426,FALSE,12239.83,15521.93,14634.45,2209,959,2121,1626,1928,265,1407
12267,425.1974,4.010694,"C25H30O6 ; C23H27FN4O3","3-(4-hydroxyphenyl)-1-[2,4,6-trihydroxy-3-(4-hydroxy-3-methylbut-2-en-1-yl)-5-(3-methylbut-2-en-1-yl)phenyl]propan-1-one ; Paliperidone",0,TRUE,14432.2,4189.857,24789.81,24807.58,27421.69,37613.47,15660.52,22745.33,15342.08,21247.23
