"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
16382,651.3265,13.39119,NA,NA,1.35243122290079,NA,21355.0728801549,5985.1037322333,8055.99590439303,1862.82393526937,1337.11551196977,2306.20787514154
16383,409.907,13.41132,NA,NA,1.58944207745406,NA,12107.4272829297,10398.4846715754,10984.6987683214,668.632656745431,2906.40690067598,971.240187586034
16384,626.2598,11.10044,NA,NA,1.76893838938505,NA,10209.8031109446,10888.8189602722,10953.5151272544,15884.5944285539,17110.0020137053,23272.3678542797
16385,471.1642,6.857642,"C25H28O9","3,4,5-trihydroxy-6-{3-hydroxy-5-[(E)-2-(4-hydroxyphenyl)ethenyl]-2-[(1E)-3-methylbut-1-en-1-yl]phenoxy}oxane-2-carboxylic acid",1.6122721251321,NA,27798.2579346135,25297.0524015842,26810.4082434517,11853.9508685417,17288.6199095655,14786.0787039867
16386,304.956,13.27287,NA,NA,1.30792898466489,NA,1046.76496087788,57.7962258868326,814.353390806767,22995.784111977,18627.9362334606,6267.52312139749
16387,135.9875,2.489475,NA,NA,0,NA,7874.41544826488,19051.9701306531,9171.85505142657,2787.87196982872,6353.07889416937,5918.68894611176
16389,650.3113,2.767575,NA,NA,0,NA,12316.7362471363,12827.0609654883,10186.5294046976,21897.9579651378,17007.9821542332,7581.75736631398
16390,464.2218,4.02505,NA,NA,0,NA,10904.9122813271,7190.29953253848,4777.40582911359,5285.62604216671,9616.48585515495,14651.9188395208
16391,381.2413,13.34272,NA,NA,0,NA,19995.6212840655,14091.6646172099,14187.6869339114,3923.31037280694,454.834464569089,2333.51181615801
16392,771.049,14.01252,NA,NA,1.34864444033932,NA,2487.58024351632,211.178517663427,419.918279069067,6104.95762611591,16060.8700782053,19252.7401662794
16393,437.2755,4.958447,NA,NA,0,NA,22211.2957985748,20191.1670868591,17638.0191534749,20979.0697446972,22271.9623683384,20368.0769025798
16394,586.242,2.701056,NA,NA,0,NA,13799.9944918057,30242.4642722028,20393.8464261549,9446.71019985829,3335.47621550053,562.656213089499
16395,661.3061,2.625486,NA,NA,0,NA,13842.1292580543,7653.21840377907,7855.15641487173,5133.0051537599,18261.2222783819,8291.9406732785
16396,97.93136,13.83293,NA,NA,0,NA,12503.8441080192,8393.21238192113,6385.28621523462,6050.0591650722,4408.65764558198,6903.5362477315
16397,475.163,7.128095,NA,NA,3.45589473200369,NA,2132.05439455358,2526.36195078405,2459.67962937554,23554.116226032,21101.3358331736,20787.621459113
16399,760.0752,13.81812,NA,NA,1.56455381363628,NA,22127.9508534248,8465.51323757379,7100.1222977934,956.688380478841,2143.10174595887,1107.75989266841
16400,184.9943,1.582861,NA,NA,0,NA,24369.4257577164,11860.3746288957,18251.7092210041,9551.336426322,9035.83733071561,6876.6750206158
16401,244.1557,2.572831,"C12H23NO4","2-Methylbutyroylcarnitine",1.59422689862664,NA,4876.87905342928,4408.81837189466,3273.23639421225,14567.3499416894,8871.99910960739,19867.059336335
16402,177.9832,13.85901,NA,NA,1.49376564038787,NA,16337.4254031224,14287.2714978603,15186.8265267845,16899.7905510653,22399.3747067358,22087.9326443926
16403,437.0811,2.571322,NA,NA,0,NA,14529.5049156974,16581.4037671675,16731.5385729463,5828.22668916358,15937.9082705903,12535.1808122186
16404,177.0768,11.23672,"C7H14O5","2-O-Methyl-L-fucose",0,NA,5790.47591883733,10411.4510325599,8693.96367464244,10935.2629517501,18981.1910009426,20615.9479299719
16405,478.2551,2.558703,NA,NA,2.34633412647912,NA,18926.1158772447,18897.2429651588,19250.172955961,81188.9444946354,138922.584766852,162771.176686739
16406,209.0221,6.913862,NA,NA,0,NA,25853.1683100438,25718.0312192169,25373.7669860509,595.18798546241,9129.15077821115,9202.12047248494
16407,291.0114,6.91559,"C10H16N2S4","Bis(4-isothiocyanatobutyl) disulfide",1.31339947661055,NA,16589.7386859637,14126.4201553537,14298.0733670081,23456.9498797514,17351.533786471,21034.566102792
16408,258.0982,12.66279,"C11H17NO6","Fumarycarnitine",1.55700314834591,NA,8358.70879720471,10354.5017436755,6388.6699366707,16920.7652045914,21753.6564878427,14138.2439463333
16409,256.1523,4.007672,NA,NA,0,NA,8851.86497628648,10270.1748271748,11952.1816195861,5612.20874203602,19198.4551542116,3821.2665067972
16410,352.0705,1.471905,NA,NA,0,NA,11449.2972036362,8305.83893743671,12578.8237839025,13572.1937223425,10533.2228140587,5375.23325440135
16411,190.051,9.141112,"C10H9NO3","5-Hydroxyindoleacetic acid",1.31913893664648,NA,3241.04628529295,353.44615061563,3108.18635126217,23531.9874419571,23794.9731276015,18156.8867421756
16412,613.4472,4.020298,NA,NA,1.6364444256514,NA,15227.0070061903,9010.44161895014,18626.3228604132,33671.2627693032,50960.7293628176,43525.2221257701
16413,313.9989,13.46101,NA,NA,2.34100658627,NA,976.320210619014,756.908265941019,2055.2728434647,20430.2949761781,19369.3653176399,20205.5501936793
16415,194.8557,2.508404,NA,NA,0,NA,19872.8382857627,5427.18787202065,5030.47583999002,6196.03187998755,3383.30230398462,156.022520094142
16416,312.04,2.46925,NA,NA,0,NA,17918.4697667449,9033.02549421542,16307.7867391395,4277.27744296892,1434.92937531797,7446.32299288701
16417,730.758,13.93916,NA,NA,2.26102928119066,NA,9054.24283748721,10979.7479841145,16970.4820454108,1706.39632370553,2050.17857577809,1601.18111246613
16418,741.4959,3.16265,NA,NA,0,NA,4141.45787471114,9009.82475538539,17656.566467437,2718.68899713392,1699.02680635808,709.902466428346
16420,244.0354,2.654038,NA,NA,0,NA,4557.53098652137,3761.17498245858,21059.3005622807,2362.62923075383,622.096170894496,8588.08116782469
16421,124.0015,13.78878,NA,NA,0,NA,15316.3947900735,18182.5481734328,9045.88953938002,15627.9196098233,22554.243396575,11982.6075544901
16422,100.0405,12.69781,"C4H7NO2","L-3-Aminodihydro-2(3H)-furanone",1.97889343156788,NA,8696.60584741516,8738.49259269848,10484.6492235607,20413.574390625,23234.7735694337,16028.710313869
16423,373.2225,6.877498,"C19H34O7","Tsangane L 3-glucoside",1.48085481803147,NA,26683.4697617669,25708.7615937573,25661.8818918269,20091.8295007913,19814.1445170568,21379.9707080579
16424,151.0498,11.64082,NA,NA,0,NA,20993.0639127699,32121.2750852191,38551.5892375341,42308.6613367945,36183.0989206499,34490.1042582309
16425,226.0323,2.4485,NA,NA,0,NA,14769.3802973211,23081.2229036949,14474.1620532679,917.581477587881,1916.17358299107,7056.21598533263
16427,432.1664,2.513367,NA,NA,0,NA,7087.36597250156,5845.09015209069,5.53981898508005,15447.7512467239,7288.75163887866,9346.75139833071
16428,386.1128,7.241531,NA,NA,1.80440473699447,NA,1176.64746916767,3425.91797100906,713.52868527831,16940.0897375809,21457.026165853,22549.2522306809
16429,716.2623,13.96041,"C30H39N9O12","5-Methyltetrahydropteroyltri-L-glutamate",1.50891858657681,NA,22891.142673534,22793.0531443549,6077.84842083861,1822.76320547863,704.259816106977,1415.90436985434
16430,251.0197,13.73184,NA,NA,1.48170984522906,NA,10775.9147352124,18463.3044553369,7945.49535102523,2095.55769881557,2425.78381103514,3953.17672155155
16431,491.3378,4.012384,"C29H48O6","Homodolicholide",0,NA,19809.9663461567,11863.9868930137,6261.66737051015,11907.2888687774,9687.4918729753,12611.0857682444
16432,415.131,7.006176,NA,NA,2.25959783098372,NA,28151.8135319674,25901.8787908311,22967.8789990204,9882.7054295744,9297.61950761028,11545.5007130389
16433,346.8446,13.82462,NA,NA,1.70443290003752,NA,23083.3027438495,22118.8157107497,14649.9737485784,6294.4439241992,7396.96311590077,8380.26307162229
16434,257.9249,1.57107,NA,NA,0,NA,19135.7880721948,10124.6806087659,11791.6155061226,7649.86056359287,10577.1510200883,13165.8823468841
16435,101.01325,11.679515,NA,NA,0,NA,8470.04342289119,4626.85129965509,9311.20698206867,14076.148164841,15765.1494251447,8215.01084432383
16436,500.3019,4.044228,NA,NA,0,NA,8135.09184380094,15553.575692382,10222.9537145245,8295.32858025026,9619.30191628074,19904.0074193748
16437,387.2754,3.991895,NA,NA,0,NA,12298.904919727,15112.3459663713,9110.66221091738,10610.4276627612,11891.475901898,19026.4295008828
16438,285.9111,13.95584,NA,NA,1.81975939904426,NA,23751.5152280238,16214.0642930214,12318.9841142263,620.941311756456,2407.19917699899,951.737372574266
16439,303.05,13.22283,"C15H12O7","Pratenol B",0,NA,30906.8086516617,48332.3273056991,23834.0407769757,27105.0420850691,51600.1190247521,66238.6978102576
16441,607.4733,1.588813,NA,NA,0,NA,13393.7594296488,10952.4037004748,8457.08101484042,6289.19787625042,10965.68724808,6462.16219035568
16442,372.203,6.872514,NA,NA,0,NA,17173.5165327574,18600.2815106887,20989.6982765521,17592.2402654982,20062.4645719388,20204.4872902611
16443,96.8686,13.86878,NA,NA,0,NA,23803.4242033708,12665.5649727699,17734.4120038153,9398.08887364203,9281.00777919785,9316.40209275015
16444,633.421933333333,2.516133,NA,NA,2.15397232463562,NA,28675.2840683442,29537.3392017247,48259.7563808338,148406.499632833,155664.405617529,121777.917271279
16445,259.138,6.854442,NA,NA,1.87053569021762,NA,324.706270724475,1768.34221896059,1277.48225795946,19396.1367748992,21745.8802857065,22097.6547976759
16446,249.0358,7.42507,"C13H8F2O3","Diflunisal",2.76027519571353,NA,1092.99432823527,1040.33206596299,1654.1899489449,12529.6323060765,11050.7266208749,11072.2356525558
16447,86.99382,5.023596,NA,NA,2.2943415146941,NA,1043.4628632095,1568.27836012155,2656.89718524439,22647.7231379785,20023.7596262119,18161.9379712637
16448,292.0984,7.808873,"C18H15NO3","Oxaprozin",2.35763441915503,NA,25381.7278259286,15134.6308573142,12221.5940964686,1125.51574173981,1118.99059670331,1608.00709772025
16450,179.8704,3.758113,NA,NA,0,NA,2614.16065413772,5089.19554303445,6655.85429835732,13393.9997809257,3669.14669126294,1151.64122644489
16451,559.9388,14.3459,NA,NA,2.31090434386638,NA,27957.1768884006,26619.1966420397,30786.6576385447,504.574429983357,1056.38972416047,1681.14265401438
16452,127.1128,3.996578,"C8H16O","Octanal",0,NA,19331.3823240855,11507.5175551978,20310.7713006546,24942.8977303799,32615.8273243413,16827.8576617912
16454,169.1598,2.14005,"C11H22O","Undecanal",0,NA,26877.7101536135,16640.044707125,19386.9067681508,21096.857828551,13637.9717761389,14378.4308646108
16455,398.0912,13.1247,NA,NA,0,NA,2191.49215258451,162.274018836107,58.7220812418485,1360.15715908557,11639.1356972323,25070.8394434049
16456,297.1531,3.876606,NA,NA,0,NA,48284.3067643874,47712.2182605687,49745.1702045793,47017.8287385028,37305.4640956387,37663.0172324954
16457,253.896,13.22365,NA,NA,0,NA,25742.9222758887,20807.6082945775,21894.3839557296,8574.38685483805,1563.0655363041,1937.60467141913
16458,552.2383,2.839647,NA,NA,0,NA,7770.58649057865,17647.5663002384,19598.6386497605,7647.86229623783,16477.8114521133,16788.5789923575
16459,507.0204,13.79454,NA,NA,1.60204261989611,NA,21574.1450464678,8827.43876140655,17822.2292143668,2182.3559466955,1743.04304486477,637.742050884805
16460,387.2586,2.619725,NA,NA,2.11096736321466,NA,91.3580354919709,1534.93438364838,2065.24451763784,1522715.01613429,1458305.91051955,1406903.82072641
16461,239.24805,2.148092,NA,NA,1.74678318749787,NA,6235.27177686639,2404.10070371575,4988.89174276041,18323.939956857,19355.4757490444,20195.964560101
16462,180.9727,13.95799,NA,NA,0,NA,18788.704586271,7181.61009226957,4449.38428329663,1342.03444798976,2067.78507118076,1164.31805620253
16464,151.061,1.883028,"C5H12O5","Ribitol",0,NA,523110.607730911,256722.61054178,686828.41971592,564940.608347362,148482.520515051,489632.310411313
16465,949.7959,15.65027,NA,NA,2.60303390215523,NA,26179.3275037424,24828.3361243009,24542.3398731321,1815.13259028039,1559.15298177017,890.303505287198
16467,150.0641,2.607328,NA,NA,0,NA,8410.11145090923,5852.33579817831,16619.6231498097,6202.17357139523,10268.8808483602,4159.29807284792
16468,395.2566,2.685223,"C19H41O6P","1-hexadecyl-glycero-3-phosphate",0,NA,2191.49215258451,3171.75573327407,4404.52282915545,17398.136491393,4704.90942792054,6238.00366059568
16469,541.0569,13.79516,NA,NA,0,NA,4653.02104689571,18725.521486322,9625.93739417663,3552.07617427826,2135.27663689102,1232.57790874372
16470,252.0627,8.623122,NA,NA,0,NA,30365.3636969767,22280.8674364093,19418.1624268646,16131.3208327199,16385.8859833387,16797.0529654801
16471,523.3278,6.882408,NA,NA,0,NA,16463.6315760081,20715.3010530409,20648.8553736761,24680.1184194907,20939.502796264,22873.5060330666
16472,196.1061,2.621528,NA,NA,0,NA,11978.0180753057,4579.17719355963,5326.42958962995,4087.07768236459,9605.14042514519,2987.49581138462
16475,709.7658,13.29953,NA,NA,2.30060459548377,NA,10520.9201490644,14074.7703357968,9417.33551029344,543.681332874316,1047.58647645913,408.583974496534
16477,176.0949,13.45403,NA,NA,1.82774744757631,NA,304.893684714168,390.12452473612,2080.75601079607,23859.8368239493,21491.8674639776,20713.2377226581
16478,96.80739,13.6864,NA,NA,1.62554494759004,NA,1565.19429481425,2597.49576726015,868.643616860551,5699.59263963242,9593.67761849941,10149.0211469363
16480,600.325,6.893609,NA,NA,1.51195719731706,NA,2304.86417253237,277.866470609772,1496.85908976863,12494.9225451935,21013.5772349776,21921.320095747
16481,444.3051,2.434636,NA,NA,0,NA,22866.6190948501,9876.6970098714,18304.8914832609,9353.2418404682,6768.91301514427,16884.3085598428
16483,220.7668,3.744854,NA,NA,1.9620956426876,NA,20085.4713616222,4854.86963690335,7108.18827423568,220.334013849065,458.747019103017,208.680120625915
16484,182.0025,6.796792,NA,NA,1.48419236476195,NA,23333.744838012,21129.5443874259,22074.5721080383,10472.4089103631,10907.3608413655,15018.9520666347
16485,355.978,3.305037,NA,NA,0,NA,28956.1715030092,15901.9424439149,17286.0190551629,13898.3739072601,17859.7257134966,16991.7788219651
16486,96.997735,13.853855,NA,NA,1.65910001614129,NA,8322.83370743616,9510.4323232336,18408.6079742996,41821.0077960132,33721.2217940393,41121.0418594169
16488,201.0129,11.08173,NA,NA,2.53625627875294,NA,25177.0417984576,27057.9700284501,25367.8836982887,2067.89671872196,1116.05618080286,979.041313590741
16489,309.0769,3.972853,"C18H14O5","6,11-Dihydroxy-2,2-dimethylpyrano[3,2-c]xanthen-7(2H)-one",0,NA,13396.2910378613,5684.25659303822,15289.146983439,3454.78869198145,6336.99144806449,5636.20432263681
16490,97.09534,13.84998,NA,NA,0,NA,7080.57465829691,6134.79706874608,4937.38693769233,6770.12598356134,4782.30953798797,19933.8564777503
16491,175.1109,16.59131,NA,NA,2.27129729906345,NA,2292.75648108163,2075.10680251378,922.933842914336,21179.7644626798,20382.0224634974,26123.8744371503
16492,677.8822,13.39138,NA,NA,1.50521947099657,NA,19266.9694055675,16537.389718223,9694.00293411871,488.359372687105,78.251090678553,1084.35651465429
16493,340.1638,4.01557,NA,NA,0,NA,3394.67968141221,4211.39980185583,10844.6488204872,3069.1698299772,10914.7555694346,5817.46641077843
16496,379.1219,1.98957,NA,NA,0,NA,3825.59021874571,7597.45504899122,12914.8248849855,15323.5629843726,18435.9569638671,10360.1196166237
16497,566.3187,2.723408,NA,NA,0,NA,4525.60410486498,16553.6393494242,7192.90097022793,6022.75300858531,5004.18561491384,2507.32382896514
16498,215.2021,2.2591,"C13H28O2","Acetaldehyde hexyl isoamyl acetal",0,NA,10767.0210854922,5838.488044749,2840.11118668275,10167.9187491465,10954.6342815217,4442.98894543134
16499,194.6793,13.94544,NA,NA,1.74093198823768,NA,5926.01271903462,18562.8362251094,16514.3111909033,1164.62264463077,358.976878487862,678.697962409518
16500,229.0966,3.976025,NA,NA,0,NA,14746.4527325103,14078.493746503,6546.73980769959,17719.3186233558,19968.9642999643,21295.8940725422
16501,422.2107,2.7053005,NA,NA,0,NA,15869.694275388,11735.3680610978,10648.9225838891,5236.50204917427,10160.0140184536,12994.0820494455
16502,744.6272,13.74828,NA,NA,0,NA,398.453118651728,6267.97068784817,20075.3400734267,189.811553056121,2201.79006396779,1737.70081754851
16503,182.006,4.033014,NA,NA,1.55447363425361,NA,11486.7429911957,19909.4994029314,13739.4158612767,3286.3037545775,4090.35177147429,6088.33028192862
16504,344.1434,2.736228,NA,NA,0,NA,21131.2126722229,19744.1910822362,9388.68910632159,4933.88615781573,7000.48244592794,6480.94925205652
16505,522.116,2.455075,NA,NA,0,NA,10431.0007274567,6506.16004938663,8905.14711417268,7961.05708174183,12299.0075821519,16423.7983403774
16506,162.0772,1.43795,"C6H13NO4","Bicine",0,NA,10025.695756143,8978.63257686062,6607.33767164978,6014.21911931298,7337.17732634509,10210.5037712609
16507,451.2317,13.464125,"C25H34F2O5","Tafluprost",2.54439388741813,NA,19398.0296620257,22850.7382236535,23439.2621964609,1974.42168254357,1363.52525507379,966.364483833092
16508,388.0968,11.77395,"C18H19N3O5S","Cefprozil",2.06160537765655,NA,6528.37367080676,8741.95258599051,6177.94741008003,14741.0990497533,13839.3607393865,14846.2156340755
16509,449.2698,2.451844,"C29H38O4","Celastrol",0,NA,7450.28962094069,7478.90498650438,8847.33799509957,7161.60229655714,11684.1007302135,9527.15243718956
16510,352.2252,7.636747,NA,NA,2.82868317534343,NA,1059.97335155142,686.885915347357,1351.71583235953,25012.9372396307,21880.0026551296,24319.0741845538
16512,252.1689,2.563303,NA,NA,0,NA,8194.94786753652,5533.35842750888,8573.33522420612,20023.4591886151,14584.8882244401,5491.89909380174
16513,361.9454,13.15854,NA,NA,1.89255259047639,NA,20875.9825364412,26504.0598912778,24354.2076203987,477.867276789531,593.730150523521,2343.26322366389
16514,524.2944,11.66314,NA,NA,0,NA,4220.07971949615,12826.0606461941,10095.6220831163,20968.7970289866,9480.26537836309,13171.2261181973
16516,227.0174,12.7889,NA,NA,0,NA,8341.09650894077,9371.54688096166,9522.68403200511,8195.91406396694,9058.31006581986,10348.6422099892
16517,520.2482,2.792042,NA,NA,0,NA,12635.5097490499,15571.7926181952,9857.61927191546,13485.1856325446,18866.0249582364,6268.17061485588
16518,318.0831,13.60255,NA,NA,0,NA,28499.3593115649,9150.01172420567,1132.33900055036,1461.2628104622,1292.12113482961,315.945603190637
16519,534.2272,4.012392,NA,NA,0,NA,10740.7903223138,20380.2718920973,12771.8753958945,7989.52881470025,5085.41415959271,3635.99854045216
16520,742.3149,7.065837,NA,NA,1.58489304351193,NA,89.1566370463812,1550.49490600253,185.029954101674,12059.7771752451,20032.5335297543,26433.6961564272
16521,360.1387,2.547606,NA,NA,0,NA,12479.012333553,6174.21076040326,21086.9774979301,12720.9127525583,7162.75075452942,9513.89344840381
16522,436.2423,4.025036,NA,NA,0,NA,4441.29494719579,14376.5888961731,5209.99367420154,8948.40432026029,4515.49972851721,4275.03167769075
16524,444.2842,2.472242,"C20H39N5O6","Dynorphin B (10-13)",0,NA,8179.10000012672,9374.10547542304,6247.40787644255,7449.10098538108,8058.7971469191,14686.6436016492
16525,214.0487,10.92693,"C5H14NO6P","Glycerylphosphorylethanolamine",0,NA,694.541209583537,2601.94163078991,2434.19646204417,23378.3640814786,6552.54483686353,3975.98623884856
16526,398.1539,2.642123,"C21H25N3O3S","Pipazethate",0,NA,3790.58027856627,4092.22509554306,16447.223982994,13825.9975221048,10487.426363239,4918.95222037128
